2020-03-18 03:11:34,841 [INFO   ] [APP] teamj started with arguments={run.py}
2020-03-18 03:11:45,701 [INFO   ] [TRADER] Quoting ask price 3551 (Existing 3551)
2020-03-18 03:11:45,701 [INFO   ] [TRADER] Same price as existing ask
2020-03-18 03:11:45,702 [INFO   ] [TRADER] Order 50 cancelled
2020-03-18 03:11:45,702 [INFO   ] [TRADER] Order 51 placed
2020-03-18 03:11:45,749 [INFO   ] [TRADER] Order 49 filled (20 / 30)
2020-03-18 03:11:45,749 [INFO   ] [TRADER] Position changed to ETF: 35, FUTURE: -35
2020-03-18 03:11:45,751 [INFO   ] [TRADER] Quoting bid price 3545 (Existing 3544)
2020-03-18 03:11:45,752 [INFO   ] [TRADER] placing bid
2020-03-18 03:11:45,752 [INFO   ] [TRADER] Cancelling 51
2020-03-18 03:11:45,752 [INFO   ] [TRADER] (id: 52) Placing  bid 30 lots for $3545
2020-03-18 03:11:45,752 [INFO   ] [TRADER] Quoting ask price 3551 (Existing 3551)
2020-03-18 03:11:45,753 [INFO   ] [TRADER] Same price as existing ask
2020-03-18 03:11:45,753 [INFO   ] [TRADER] Order 51 cancelled
2020-03-18 03:11:45,755 [INFO   ] [TRADER] Order 52 placed
2020-03-18 03:11:45,823 [INFO   ] [TRADER] Order 49 filled (25 / 30)
2020-03-18 03:11:45,824 [INFO   ] [TRADER] Position changed to ETF: 30, FUTURE: -30
2020-03-18 03:11:45,827 [INFO   ] [TRADER] Quoting bid price 3546 (Existing 3545)
2020-03-18 03:11:45,827 [INFO   ] [TRADER] placing bid
2020-03-18 03:11:45,827 [INFO   ] [TRADER] Cancelling 52
2020-03-18 03:11:45,827 [INFO   ] [TRADER] (id: 53) Placing  bid 30 lots for $3546
2020-03-18 03:11:45,828 [INFO   ] [TRADER] Quoting ask price 3549 (Existing 3551)
2020-03-18 03:11:45,828 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:45,828 [INFO   ] [TRADER] Cancelling 49
2020-03-18 03:11:45,828 [INFO   ] [TRADER] (id: 54) Placing  ask 30 lots for $3549
2020-03-18 03:11:45,830 [INFO   ] [TRADER] Order 52 cancelled
2020-03-18 03:11:45,830 [INFO   ] [TRADER] Order 53 placed
2020-03-18 03:11:45,830 [INFO   ] [TRADER] Order 49 filled (25 / 25)
2020-03-18 03:11:45,831 [INFO   ] [TRADER] Order 54 placed
2020-03-18 03:11:45,849 [INFO   ] [TRADER] Order 54 filled (5 / 30)
2020-03-18 03:11:45,850 [INFO   ] [TRADER] Position changed to ETF: 25, FUTURE: -25
2020-03-18 03:11:45,852 [INFO   ] [TRADER] Quoting bid price 3546 (Existing 3546)
2020-03-18 03:11:45,852 [INFO   ] [TRADER] Same price as existing bid
2020-03-18 03:11:45,852 [INFO   ] [TRADER] Quoting ask price 3549 (Existing 3549)
2020-03-18 03:11:45,853 [INFO   ] [TRADER] Same price as existing ask
2020-03-18 03:11:45,862 [INFO   ] [TRADER] Order 54 filled (23 / 30)
2020-03-18 03:11:45,862 [INFO   ] [TRADER] Position changed to ETF: 7, FUTURE: -7
2020-03-18 03:11:45,864 [INFO   ] [TRADER] Quoting bid price 3548 (Existing 3546)
2020-03-18 03:11:45,864 [INFO   ] [TRADER] placing bid
2020-03-18 03:11:45,864 [INFO   ] [TRADER] Cancelling 53
2020-03-18 03:11:45,865 [INFO   ] [TRADER] Order not placed because of frequency limit
2020-03-18 03:11:45,865 [INFO   ] [TRADER] Quoting ask price 3549 (Existing 3549)
2020-03-18 03:11:45,865 [INFO   ] [TRADER] Same price as existing ask
2020-03-18 03:11:45,866 [INFO   ] [TRADER] Order 53 cancelled
2020-03-18 03:11:45,886 [INFO   ] [TRADER] Order 54 filled (28 / 30)
2020-03-18 03:11:45,886 [INFO   ] [TRADER] Position changed to ETF: 2, FUTURE: -2
2020-03-18 03:11:45,889 [INFO   ] [TRADER] Quoting bid price 3548 (Existing 3548)
2020-03-18 03:11:45,889 [INFO   ] [TRADER] Same price as existing bid
2020-03-18 03:11:45,889 [INFO   ] [TRADER] Quoting ask price 3549 (Existing 3549)
2020-03-18 03:11:45,889 [INFO   ] [TRADER] Same price as existing ask
2020-03-18 03:11:45,923 [INFO   ] [TRADER] Order 54 filled (30 / 30)
2020-03-18 03:11:45,924 [INFO   ] [TRADER] Position changed to ETF: 0, FUTURE: 0
2020-03-18 03:11:45,927 [INFO   ] [TRADER] Quoting ask price 3549 (Existing 0)
2020-03-18 03:11:45,927 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:45,928 [INFO   ] [TRADER] Order not placed because of frequency limit
2020-03-18 03:11:46,880 [INFO   ] [TRADER] Quoting bid price 3540 (Existing 3548)
2020-03-18 03:11:46,880 [INFO   ] [TRADER] placing bid
2020-03-18 03:11:46,880 [INFO   ] [TRADER] Cancelling 55
2020-03-18 03:11:46,881 [INFO   ] [TRADER] (id: 57) Placing  bid 30 lots for $3540
2020-03-18 03:11:47,017 [WARNING] [TRADER] error with order 55: out-of-order client_order_id in cancel message
2020-03-18 03:11:47,017 [INFO   ] [TRADER] Order 55 cancelled
2020-03-18 03:11:47,033 [INFO   ] [TRADER] Order 57 placed
2020-03-18 03:11:47,039 [INFO   ] [TRADER] Quoting ask price 3544 (Existing 3549)
2020-03-18 03:11:47,039 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:47,039 [INFO   ] [TRADER] Cancelling 56
2020-03-18 03:11:47,039 [INFO   ] [TRADER] (id: 58) Placing  ask 30 lots for $3544
2020-03-18 03:11:47,045 [INFO   ] [TRADER] Order 58 placed
2020-03-18 03:11:47,064 [INFO   ] [TRADER] Order 58 filled (30 / 30)
2020-03-18 03:11:47,065 [INFO   ] [TRADER] Position changed to ETF: -30, FUTURE: 30
2020-03-18 03:11:47,075 [INFO   ] [TRADER] Quoting ask price 3545 (Existing 0)
2020-03-18 03:11:47,075 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:47,075 [INFO   ] [TRADER] (id: 59) Placing  ask 30 lots for $3545
2020-03-18 03:11:47,077 [INFO   ] [TRADER] Order 59 placed
2020-03-18 03:11:47,179 [INFO   ] [TRADER] Order 59 filled (13 / 30)
2020-03-18 03:11:47,180 [INFO   ] [TRADER] Position changed to ETF: -43, FUTURE: 43
2020-03-18 03:11:47,184 [INFO   ] [TRADER] Quoting bid price 3542 (Existing 3540)
2020-03-18 03:11:47,184 [INFO   ] [TRADER] placing bid
2020-03-18 03:11:47,184 [INFO   ] [TRADER] Cancelling 57
2020-03-18 03:11:47,184 [INFO   ] [TRADER] (id: 60) Placing  bid 30 lots for $3542
2020-03-18 03:11:47,184 [INFO   ] [TRADER] Quoting ask price 3545 (Existing 3545)
2020-03-18 03:11:47,184 [INFO   ] [TRADER] Same price as existing ask
2020-03-18 03:11:47,185 [INFO   ] [TRADER] Order 59 filled (18 / 30)
2020-03-18 03:11:47,186 [INFO   ] [TRADER] Position changed to ETF: -48, FUTURE: 48
2020-03-18 03:11:47,191 [INFO   ] [TRADER] Order 57 cancelled
2020-03-18 03:11:47,191 [INFO   ] [TRADER] Order 60 placed
2020-03-18 03:11:47,192 [INFO   ] [TRADER] Quoting bid price 3542 (Existing 3542)
2020-03-18 03:11:47,192 [INFO   ] [TRADER] Same price as existing bid
2020-03-18 03:11:47,192 [INFO   ] [TRADER] Quoting ask price 3545 (Existing 3545)
2020-03-18 03:11:47,193 [INFO   ] [TRADER] Same price as existing ask
2020-03-18 03:11:47,220 [INFO   ] [TRADER] Order 60 filled (21 / 30)
2020-03-18 03:11:47,220 [INFO   ] [TRADER] Position changed to ETF: -27, FUTURE: 27
2020-03-18 03:11:47,223 [INFO   ] [TRADER] Order 60 filled (24 / 30)
2020-03-18 03:11:47,224 [INFO   ] [TRADER] Position changed to ETF: -24, FUTURE: 24
2020-03-18 03:11:47,226 [INFO   ] [TRADER] Quoting bid price 3541 (Existing 3542)
2020-03-18 03:11:47,226 [INFO   ] [TRADER] placing bid
2020-03-18 03:11:47,226 [INFO   ] [TRADER] Cancelling 60
2020-03-18 03:11:47,226 [INFO   ] [TRADER] (id: 61) Placing  bid 30 lots for $3541
2020-03-18 03:11:47,226 [INFO   ] [TRADER] Quoting ask price 3543 (Existing 3545)
2020-03-18 03:11:47,226 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:47,226 [INFO   ] [TRADER] Cancelling 59
2020-03-18 03:11:47,226 [INFO   ] [TRADER] (id: 62) Placing  ask 30 lots for $3543
2020-03-18 03:11:47,231 [INFO   ] [TRADER] Order 60 filled (24 / 24)
2020-03-18 03:11:47,233 [INFO   ] [TRADER] Order 61 placed
2020-03-18 03:11:47,233 [INFO   ] [TRADER] Order 59 filled (18 / 18)
2020-03-18 03:11:47,235 [INFO   ] [TRADER] Order 62 filled (8 / 30)
2020-03-18 03:11:47,238 [INFO   ] [TRADER] Position changed to ETF: -32, FUTURE: 32
2020-03-18 03:11:47,238 [INFO   ] [TRADER] Order 62 filled (16 / 30)
2020-03-18 03:11:47,238 [INFO   ] [TRADER] Position changed to ETF: -40, FUTURE: 40
2020-03-18 03:11:47,239 [INFO   ] [TRADER] Quoting bid price 3542 (Existing 3541)
2020-03-18 03:11:47,240 [INFO   ] [TRADER] placing bid
2020-03-18 03:11:47,240 [INFO   ] [TRADER] Cancelling 61
2020-03-18 03:11:47,240 [INFO   ] [TRADER] (id: 63) Placing  bid 30 lots for $3542
2020-03-18 03:11:47,240 [INFO   ] [TRADER] Quoting ask price 3544 (Existing 3543)
2020-03-18 03:11:47,240 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:47,240 [INFO   ] [TRADER] Cancelling 62
2020-03-18 03:11:47,240 [INFO   ] [TRADER] (id: 64) Placing  ask 25 lots for $3544
2020-03-18 03:11:47,240 [INFO   ] [TRADER] Order 61 cancelled
2020-03-18 03:11:47,241 [INFO   ] [TRADER] Order 63 placed
2020-03-18 03:11:47,241 [INFO   ] [TRADER] Order 62 filled (16 / 16)
2020-03-18 03:11:47,241 [INFO   ] [TRADER] Order 64 placed
2020-03-18 03:11:47,301 [INFO   ] [TRADER] Order 63 filled (7 / 30)
2020-03-18 03:11:47,304 [INFO   ] [TRADER] Position changed to ETF: -33, FUTURE: 33
2020-03-18 03:11:47,308 [INFO   ] [TRADER] Order 63 filled (8 / 30)
2020-03-18 03:11:47,309 [INFO   ] [TRADER] Position changed to ETF: -32, FUTURE: 32
2020-03-18 03:11:47,329 [INFO   ] [TRADER] Order 64 filled (6 / 25)
2020-03-18 03:11:47,331 [INFO   ] [TRADER] Position changed to ETF: -38, FUTURE: 38
2020-03-18 03:11:47,333 [INFO   ] [TRADER] Order 64 filled (7 / 25)
2020-03-18 03:11:47,333 [INFO   ] [TRADER] Position changed to ETF: -39, FUTURE: 39
2020-03-18 03:11:47,339 [INFO   ] [TRADER] Quoting bid price 3542 (Existing 3542)
2020-03-18 03:11:47,339 [INFO   ] [TRADER] Same price as existing bid
2020-03-18 03:11:47,340 [INFO   ] [TRADER] Quoting ask price 3545 (Existing 3544)
2020-03-18 03:11:47,340 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:47,340 [INFO   ] [TRADER] Cancelling 64
2020-03-18 03:11:47,340 [INFO   ] [TRADER] (id: 65) Placing  ask 30 lots for $3545
2020-03-18 03:11:47,355 [INFO   ] [TRADER] Order 64 filled (9 / 25)
2020-03-18 03:11:47,357 [INFO   ] [TRADER] Position changed to ETF: -41, FUTURE: 41
2020-03-18 03:11:47,357 [INFO   ] [TRADER] Order 64 filled (12 / 25)
2020-03-18 03:11:47,357 [INFO   ] [TRADER] Position changed to ETF: -44, FUTURE: 44
2020-03-18 03:11:47,358 [INFO   ] [TRADER] Order 64 filled (12 / 12)
2020-03-18 03:11:47,360 [INFO   ] [TRADER] Order 65 placed
2020-03-18 03:11:47,465 [INFO   ] [TRADER] Order 63 filled (30 / 30)
2020-03-18 03:11:47,465 [INFO   ] [TRADER] Position changed to ETF: -22, FUTURE: 22
2020-03-18 03:11:47,474 [INFO   ] [TRADER] Quoting bid price 3541 (Existing 0)
2020-03-18 03:11:47,474 [INFO   ] [TRADER] placing bid
2020-03-18 03:11:47,474 [INFO   ] [TRADER] (id: 66) Placing  bid 30 lots for $3541
2020-03-18 03:11:47,475 [INFO   ] [TRADER] Order 66 placed
2020-03-18 03:11:47,583 [INFO   ] [TRADER] Order 65 filled (30 / 30)
2020-03-18 03:11:47,583 [INFO   ] [TRADER] Position changed to ETF: -52, FUTURE: 52
2020-03-18 03:11:47,586 [INFO   ] [TRADER] Quoting ask price 3550 (Existing 0)
2020-03-18 03:11:47,586 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:47,586 [INFO   ] [TRADER] (id: 67) Placing  ask 30 lots for $3550
2020-03-18 03:11:47,587 [INFO   ] [TRADER] Order 67 placed
2020-03-18 03:11:47,936 [INFO   ] [TRADER] Order 67 filled (10 / 30)
2020-03-18 03:11:47,937 [INFO   ] [TRADER] Position changed to ETF: -62, FUTURE: 62
2020-03-18 03:11:47,939 [INFO   ] [TRADER] Order 67 filled (12 / 30)
2020-03-18 03:11:47,940 [INFO   ] [TRADER] Position changed to ETF: -64, FUTURE: 64
2020-03-18 03:11:47,945 [INFO   ] [TRADER] Order 67 filled (27 / 30)
2020-03-18 03:11:47,947 [INFO   ] [TRADER] Position changed to ETF: -79, FUTURE: 79
2020-03-18 03:11:47,949 [INFO   ] [TRADER] Quoting bid price 3544 (Existing 3541)
2020-03-18 03:11:47,950 [INFO   ] [TRADER] placing bid
2020-03-18 03:11:47,950 [INFO   ] [TRADER] Cancelling 66
2020-03-18 03:11:47,950 [INFO   ] [TRADER] (id: 68) Placing  bid 30 lots for $3544
2020-03-18 03:11:47,950 [INFO   ] [TRADER] Quoting ask price 3560 (Existing 3550)
2020-03-18 03:11:47,950 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:47,950 [INFO   ] [TRADER] Cancel not placed because of frequency limit
2020-03-18 03:11:47,950 [INFO   ] [TRADER] Invalid volume or price. V: -14 P: 356000
2020-03-18 03:11:47,951 [INFO   ] [TRADER] Quoting ask price 3560 (Existing 3550)
2020-03-18 03:11:47,952 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:47,952 [INFO   ] [TRADER] Cancel not placed because of frequency limit
2020-03-18 03:11:47,952 [INFO   ] [TRADER] Invalid volume or price. V: -14 P: 356000
2020-03-18 03:11:47,956 [INFO   ] [TRADER] Quoting ask price 3561 (Existing 3550)
2020-03-18 03:11:47,956 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:47,956 [INFO   ] [TRADER] Cancel not placed because of frequency limit
2020-03-18 03:11:47,956 [INFO   ] [TRADER] Invalid volume or price. V: -14 P: 356100
2020-03-18 03:11:47,960 [INFO   ] [TRADER] Quoting ask price 3561 (Existing 3550)
2020-03-18 03:11:47,960 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:47,960 [INFO   ] [TRADER] Cancel not placed because of frequency limit
2020-03-18 03:11:47,960 [INFO   ] [TRADER] Invalid volume or price. V: -14 P: 356100
2020-03-18 03:11:47,960 [INFO   ] [TRADER] Order 67 filled (28 / 30)
2020-03-18 03:11:47,960 [INFO   ] [TRADER] Position changed to ETF: -80, FUTURE: 80
2020-03-18 03:11:47,961 [INFO   ] [TRADER] Order 67 filled (30 / 30)
2020-03-18 03:11:47,961 [INFO   ] [TRADER] Position changed to ETF: -82, FUTURE: 82
2020-03-18 03:11:47,963 [INFO   ] [TRADER] Order 66 cancelled
2020-03-18 03:11:47,966 [INFO   ] [TRADER] Order 68 placed
2020-03-18 03:11:47,970 [INFO   ] [TRADER] Quoting bid price 3546 (Existing 3544)
2020-03-18 03:11:47,970 [INFO   ] [TRADER] Bid crosses ask
2020-03-18 03:11:47,970 [INFO   ] [TRADER] placing bid
2020-03-18 03:11:47,970 [INFO   ] [TRADER] Cancel not placed because of frequency limit
2020-03-18 03:11:47,970 [INFO   ] [TRADER] Order not placed because of frequency limit
2020-03-18 03:11:47,970 [INFO   ] [TRADER] Quoting ask price 3558 (Existing 0)
2020-03-18 03:11:47,970 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:47,971 [INFO   ] [TRADER] Order not placed because of frequency limit
2020-03-18 03:11:48,473 [INFO   ] [TRADER] Order 68 filled (3 / 30)
2020-03-18 03:11:48,473 [INFO   ] [TRADER] Position changed to ETF: -79, FUTURE: 79
2020-03-18 03:11:48,974 [INFO   ] [TRADER] Quoting bid price 3547 (Existing 3546)
2020-03-18 03:11:48,974 [INFO   ] [TRADER] placing bid
2020-03-18 03:11:48,974 [INFO   ] [TRADER] Cancelling 69
2020-03-18 03:11:48,975 [INFO   ] [TRADER] (id: 71) Placing  bid 30 lots for $3547
2020-03-18 03:11:48,975 [INFO   ] [TRADER] Quoting ask price 3556 (Existing 3558)
2020-03-18 03:11:48,975 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:48,975 [INFO   ] [TRADER] Cancelling 70
2020-03-18 03:11:48,976 [INFO   ] [TRADER] (id: 72) Placing  ask 3 lots for $3556
2020-03-18 03:11:49,056 [WARNING] [TRADER] error with order 69: out-of-order client_order_id in cancel message
2020-03-18 03:11:49,056 [INFO   ] [TRADER] Order 69 cancelled
2020-03-18 03:11:49,064 [INFO   ] [TRADER] Order 71 placed
2020-03-18 03:11:49,065 [INFO   ] [TRADER] Order 72 placed
2020-03-18 03:11:49,230 [INFO   ] [TRADER] Order 72 filled (3 / 3)
2020-03-18 03:11:49,232 [INFO   ] [TRADER] Position changed to ETF: -82, FUTURE: 82
2020-03-18 03:11:49,232 [INFO   ] [TRADER] Quoting ask price 3565 (Existing 0)
2020-03-18 03:11:49,233 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:49,233 [INFO   ] [TRADER] (id: 73) Placing  ask 13 lots for $3565
2020-03-18 03:11:49,234 [INFO   ] [TRADER] Order 73 placed
2020-03-18 03:11:49,985 [INFO   ] [TRADER] Quoting bid price 3555 (Existing 3547)
2020-03-18 03:11:49,986 [INFO   ] [TRADER] placing bid
2020-03-18 03:11:49,986 [INFO   ] [TRADER] Cancelling 71
2020-03-18 03:11:49,986 [INFO   ] [TRADER] (id: 74) Placing  bid 30 lots for $3555
2020-03-18 03:11:49,989 [INFO   ] [TRADER] Order 71 cancelled
2020-03-18 03:11:49,989 [INFO   ] [TRADER] Order 74 placed
2020-03-18 03:11:50,052 [INFO   ] [TRADER] Order 73 filled (4 / 13)
2020-03-18 03:11:50,053 [INFO   ] [TRADER] Position changed to ETF: -86, FUTURE: 86
2020-03-18 03:11:50,059 [INFO   ] [TRADER] Quoting bid price 3561 (Existing 3555)
2020-03-18 03:11:50,059 [INFO   ] [TRADER] placing bid
2020-03-18 03:11:50,059 [INFO   ] [TRADER] Cancelling 74
2020-03-18 03:11:50,059 [INFO   ] [TRADER] (id: 75) Placing  bid 30 lots for $3561
2020-03-18 03:11:50,060 [INFO   ] [TRADER] Quoting ask price 3572 (Existing 3565)
2020-03-18 03:11:50,060 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,060 [INFO   ] [TRADER] Cancelling 73
2020-03-18 03:11:50,060 [INFO   ] [TRADER] Invalid volume or price. V: -4 P: 357200
2020-03-18 03:11:50,065 [INFO   ] [TRADER] Quoting ask price 3572 (Existing 3565)
2020-03-18 03:11:50,065 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,066 [INFO   ] [TRADER] Cancelling 73
2020-03-18 03:11:50,066 [INFO   ] [TRADER] Invalid volume or price. V: -4 P: 357200
2020-03-18 03:11:50,066 [INFO   ] [TRADER] Order 73 filled (10 / 13)
2020-03-18 03:11:50,070 [INFO   ] [TRADER] Position changed to ETF: -92, FUTURE: 92
2020-03-18 03:11:50,073 [INFO   ] [TRADER] Order 74 cancelled
2020-03-18 03:11:50,077 [INFO   ] [TRADER] Order 75 placed
2020-03-18 03:11:50,079 [INFO   ] [TRADER] Order 73 filled (10 / 10)
2020-03-18 03:11:50,082 [INFO   ] [TRADER] Quoting bid price 3561 (Existing 3561)
2020-03-18 03:11:50,082 [INFO   ] [TRADER] Bid crosses ask
2020-03-18 03:11:50,082 [INFO   ] [TRADER] Same price as existing bid
2020-03-18 03:11:50,082 [INFO   ] [TRADER] Quoting ask price 3573 (Existing 0)
2020-03-18 03:11:50,082 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,082 [INFO   ] [TRADER] Invalid volume or price. V: -10 P: 357300
2020-03-18 03:11:50,083 [INFO   ] [TRADER] Quoting ask price 3573 (Existing 0)
2020-03-18 03:11:50,084 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,084 [INFO   ] [TRADER] (id: 76) Placing  ask 3 lots for $3573
2020-03-18 03:11:50,084 [INFO   ] [TRADER] Order 76 placed
2020-03-18 03:11:50,597 [INFO   ] [TRADER] Order 76 filled (3 / 3)
2020-03-18 03:11:50,597 [INFO   ] [TRADER] Position changed to ETF: -95, FUTURE: 95
2020-03-18 03:11:50,598 [INFO   ] [TRADER] Quoting ask price 3584 (Existing 0)
2020-03-18 03:11:50,598 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,598 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358400
2020-03-18 03:11:50,599 [INFO   ] [TRADER] Quoting ask price 3584 (Existing 0)
2020-03-18 03:11:50,599 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,599 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358400
2020-03-18 03:11:50,614 [INFO   ] [TRADER] Quoting ask price 3583 (Existing 0)
2020-03-18 03:11:50,614 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,614 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358300
2020-03-18 03:11:50,617 [INFO   ] [TRADER] Quoting ask price 3583 (Existing 0)
2020-03-18 03:11:50,617 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,617 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358300
2020-03-18 03:11:50,625 [INFO   ] [TRADER] Quoting ask price 3584 (Existing 0)
2020-03-18 03:11:50,625 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,625 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358400
2020-03-18 03:11:50,626 [INFO   ] [TRADER] Quoting ask price 3584 (Existing 0)
2020-03-18 03:11:50,626 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,626 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358400
2020-03-18 03:11:50,638 [INFO   ] [TRADER] Quoting ask price 3583 (Existing 0)
2020-03-18 03:11:50,638 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,638 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358300
2020-03-18 03:11:50,641 [INFO   ] [TRADER] Quoting ask price 3583 (Existing 0)
2020-03-18 03:11:50,642 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,642 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358300
2020-03-18 03:11:50,648 [INFO   ] [TRADER] Quoting ask price 3582 (Existing 0)
2020-03-18 03:11:50,648 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,648 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358200
2020-03-18 03:11:50,649 [INFO   ] [TRADER] Quoting ask price 3582 (Existing 0)
2020-03-18 03:11:50,649 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,650 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358200
2020-03-18 03:11:50,665 [INFO   ] [TRADER] Quoting ask price 3582 (Existing 0)
2020-03-18 03:11:50,665 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,665 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358200
2020-03-18 03:11:50,666 [INFO   ] [TRADER] Quoting ask price 3582 (Existing 0)
2020-03-18 03:11:50,666 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,666 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358200
2020-03-18 03:11:50,674 [INFO   ] [TRADER] Quoting ask price 3582 (Existing 0)
2020-03-18 03:11:50,674 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,675 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358200
2020-03-18 03:11:50,675 [INFO   ] [TRADER] Quoting ask price 3582 (Existing 0)
2020-03-18 03:11:50,675 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,676 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358200
2020-03-18 03:11:50,689 [INFO   ] [TRADER] Quoting ask price 3582 (Existing 0)
2020-03-18 03:11:50,689 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,689 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358200
2020-03-18 03:11:50,692 [INFO   ] [TRADER] Quoting ask price 3582 (Existing 0)
2020-03-18 03:11:50,692 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,693 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358200
2020-03-18 03:11:50,701 [INFO   ] [TRADER] Quoting ask price 3582 (Existing 0)
2020-03-18 03:11:50,701 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,701 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358200
2020-03-18 03:11:50,703 [INFO   ] [TRADER] Quoting ask price 3582 (Existing 0)
2020-03-18 03:11:50,703 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,704 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358200
2020-03-18 03:11:50,714 [INFO   ] [TRADER] Quoting ask price 3584 (Existing 0)
2020-03-18 03:11:50,714 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,714 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358400
2020-03-18 03:11:50,715 [INFO   ] [TRADER] Quoting ask price 3584 (Existing 0)
2020-03-18 03:11:50,715 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,715 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358400
2020-03-18 03:11:50,727 [INFO   ] [TRADER] Quoting ask price 3583 (Existing 0)
2020-03-18 03:11:50,727 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,727 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358300
2020-03-18 03:11:50,729 [INFO   ] [TRADER] Quoting ask price 3583 (Existing 0)
2020-03-18 03:11:50,729 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,729 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358300
2020-03-18 03:11:50,738 [INFO   ] [TRADER] Quoting ask price 3581 (Existing 0)
2020-03-18 03:11:50,738 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,738 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358100
2020-03-18 03:11:50,740 [INFO   ] [TRADER] Quoting ask price 3581 (Existing 0)
2020-03-18 03:11:50,740 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,741 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358100
2020-03-18 03:11:50,749 [INFO   ] [TRADER] Quoting ask price 3583 (Existing 0)
2020-03-18 03:11:50,749 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,749 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358300
2020-03-18 03:11:50,750 [INFO   ] [TRADER] Quoting ask price 3583 (Existing 0)
2020-03-18 03:11:50,750 [INFO   ] [TRADER] placing ask
2020-03-18 03:11:50,750 [INFO   ] [TRADER] Invalid volume or price. V: 0 P: 358300
2020-03-18 03:11:50,768 [INFO   ] [TRADER] Quoting ask price 3582 (Existing 0)
2020-03-18 03:11:50,768 [INFO   ] [TRADER] placing ask
