2020-03-12 13:47:47,788 [INFO   ] [APP] autotrader started with arguments={run.py}
2020-03-12 13:48:12,041 [INFO   ] [TRADER] Order 58 cancelled
2020-03-12 13:48:12,041 [INFO   ] [TRADER] Order 60 cancelled
2020-03-12 13:48:12,290 [INFO   ] [TRADER] Placing quotes (61, 62). Bid: 40 @ $3410, Ask: 36 @ $3411
2020-03-12 13:48:12,290 [INFO   ] [TRADER] Placing quotes (63, 64). Bid: 10 @ $3409, Ask: 9 @ $3412
2020-03-12 13:48:12,290 [INFO   ] [TRADER] Order 61 inserted
2020-03-12 13:48:12,290 [INFO   ] [TRADER] Order 62 inserted
2020-03-12 13:48:12,290 [INFO   ] [TRADER] Order 63 inserted
2020-03-12 13:48:12,290 [INFO   ] [TRADER] Order 64 inserted
2020-03-12 13:48:13,540 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:13,541 [INFO   ] [TRADER] Cancelling bid 61
2020-03-12 13:48:13,541 [INFO   ] [TRADER] Cancelling bid 63
2020-03-12 13:48:13,541 [INFO   ] [TRADER] Cancelling bid 62
2020-03-12 13:48:13,541 [INFO   ] [TRADER] Cancelling bid 64
2020-03-12 13:48:13,542 [INFO   ] [TRADER] Order 61 cancelled
2020-03-12 13:48:13,542 [INFO   ] [TRADER] Order 63 cancelled
2020-03-12 13:48:13,542 [INFO   ] [TRADER] Order 62 cancelled
2020-03-12 13:48:13,543 [INFO   ] [TRADER] Order 64 cancelled
2020-03-12 13:48:13,790 [INFO   ] [TRADER] Placing quotes (65, 66). Bid: 40 @ $3410, Ask: 36 @ $3411
2020-03-12 13:48:13,791 [INFO   ] [TRADER] Placing quotes (67, 68). Bid: 10 @ $3409, Ask: 9 @ $3412
2020-03-12 13:48:13,793 [INFO   ] [TRADER] Order 65 inserted
2020-03-12 13:48:13,793 [INFO   ] [TRADER] Order 66 inserted
2020-03-12 13:48:13,793 [INFO   ] [TRADER] Order 67 inserted
2020-03-12 13:48:13,794 [INFO   ] [TRADER] Order 68 inserted
2020-03-12 13:48:14,789 [INFO   ] [TRADER] Order 65 filled (4 / 40)
2020-03-12 13:48:14,790 [INFO   ] [TRADER] Position changed to ETF: -16, FUTURE: 16
2020-03-12 13:48:15,039 [INFO   ] [TRADER] Order 66 filled (1 / 36)
2020-03-12 13:48:15,040 [INFO   ] [TRADER] Position changed to ETF: -17, FUTURE: 17
2020-03-12 13:48:15,040 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:15,041 [INFO   ] [TRADER] Cancelling bid 65
2020-03-12 13:48:15,041 [INFO   ] [TRADER] Cancelling bid 67
2020-03-12 13:48:15,041 [INFO   ] [TRADER] Cancelling bid 66
2020-03-12 13:48:15,041 [INFO   ] [TRADER] Cancelling bid 68
2020-03-12 13:48:15,043 [INFO   ] [TRADER] Order 65 cancelled
2020-03-12 13:48:15,043 [INFO   ] [TRADER] Order 67 cancelled
2020-03-12 13:48:15,043 [INFO   ] [TRADER] Order 66 cancelled
2020-03-12 13:48:15,043 [INFO   ] [TRADER] Order 68 cancelled
2020-03-12 13:48:15,295 [INFO   ] [TRADER] Placing quotes (69, 70). Bid: 40 @ $3410, Ask: 36 @ $3411
2020-03-12 13:48:15,295 [INFO   ] [TRADER] Placing quotes (71, 72). Bid: 10 @ $3409, Ask: 9 @ $3412
2020-03-12 13:48:15,295 [INFO   ] [TRADER] Order 69 inserted
2020-03-12 13:48:15,295 [INFO   ] [TRADER] Order 70 inserted
2020-03-12 13:48:15,296 [INFO   ] [TRADER] Order 71 inserted
2020-03-12 13:48:15,296 [INFO   ] [TRADER] Order 72 inserted
2020-03-12 13:48:16,540 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:16,540 [INFO   ] [TRADER] Cancelling bid 69
2020-03-12 13:48:16,541 [INFO   ] [TRADER] Cancelling bid 71
2020-03-12 13:48:16,541 [INFO   ] [TRADER] Cancelling bid 70
2020-03-12 13:48:16,541 [INFO   ] [TRADER] Cancelling bid 72
2020-03-12 13:48:16,545 [INFO   ] [TRADER] Order 69 cancelled
2020-03-12 13:48:16,545 [INFO   ] [TRADER] Order 71 cancelled
2020-03-12 13:48:16,545 [INFO   ] [TRADER] Order 70 cancelled
2020-03-12 13:48:16,546 [INFO   ] [TRADER] Order 72 cancelled
2020-03-12 13:48:16,791 [INFO   ] [TRADER] Placing quotes (73, 74). Bid: 40 @ $3410, Ask: 36 @ $3411
2020-03-12 13:48:16,791 [INFO   ] [TRADER] Placing quotes (75, 76). Bid: 10 @ $3409, Ask: 9 @ $3412
2020-03-12 13:48:16,794 [INFO   ] [TRADER] Order 73 inserted
2020-03-12 13:48:16,794 [INFO   ] [TRADER] Order 74 inserted
2020-03-12 13:48:16,795 [INFO   ] [TRADER] Order 75 inserted
2020-03-12 13:48:16,795 [INFO   ] [TRADER] Order 76 inserted
2020-03-12 13:48:17,793 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:17,793 [INFO   ] [TRADER] Cancelling bid 73
2020-03-12 13:48:17,793 [INFO   ] [TRADER] Cancelling bid 75
2020-03-12 13:48:17,793 [INFO   ] [TRADER] Cancelling bid 74
2020-03-12 13:48:17,793 [INFO   ] [TRADER] Cancelling bid 76
2020-03-12 13:48:17,794 [INFO   ] [TRADER] Order 73 cancelled
2020-03-12 13:48:17,794 [INFO   ] [TRADER] Order 75 cancelled
2020-03-12 13:48:17,794 [INFO   ] [TRADER] Order 74 cancelled
2020-03-12 13:48:17,794 [INFO   ] [TRADER] Order 76 cancelled
2020-03-12 13:48:18,041 [INFO   ] [TRADER] Placing quotes (77, 78). Bid: 40 @ $3410, Ask: 36 @ $3411
2020-03-12 13:48:18,041 [INFO   ] [TRADER] Placing quotes (79, 80). Bid: 10 @ $3409, Ask: 9 @ $3412
2020-03-12 13:48:18,043 [INFO   ] [TRADER] Order 77 inserted
2020-03-12 13:48:18,043 [INFO   ] [TRADER] Order 78 inserted
2020-03-12 13:48:18,043 [INFO   ] [TRADER] Order 79 inserted
2020-03-12 13:48:18,044 [INFO   ] [TRADER] Order 80 inserted
2020-03-12 13:48:19,039 [INFO   ] [TRADER] Order 77 filled (4 / 40)
2020-03-12 13:48:19,040 [INFO   ] [TRADER] Position changed to ETF: -13, FUTURE: 13
2020-03-12 13:48:19,289 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:19,290 [INFO   ] [TRADER] Cancelling bid 77
2020-03-12 13:48:19,290 [INFO   ] [TRADER] Cancelling bid 79
2020-03-12 13:48:19,290 [INFO   ] [TRADER] Cancelling bid 78
2020-03-12 13:48:19,290 [INFO   ] [TRADER] Cancelling bid 80
2020-03-12 13:48:19,290 [INFO   ] [TRADER] Order 78 cancelled
2020-03-12 13:48:19,291 [INFO   ] [TRADER] Position changed to ETF: -49, FUTURE: 49
2020-03-12 13:48:19,292 [INFO   ] [TRADER] Order 77 cancelled
2020-03-12 13:48:19,292 [INFO   ] [TRADER] Order 79 cancelled
2020-03-12 13:48:19,292 [INFO   ] [TRADER] Order 80 cancelled
2020-03-12 13:48:19,540 [INFO   ] [TRADER] Placing quotes (81, 82). Bid: 40 @ $3411, Ask: 28 @ $3412
2020-03-12 13:48:19,540 [INFO   ] [TRADER] Placing quotes (83, 84). Bid: 10 @ $3410, Ask: 7 @ $3413
2020-03-12 13:48:19,541 [INFO   ] [TRADER] Order 81 filled (29 / 40)
2020-03-12 13:48:19,542 [INFO   ] [TRADER] Position changed to ETF: -20, FUTURE: 20
2020-03-12 13:48:19,542 [INFO   ] [TRADER] Order 82 inserted
2020-03-12 13:48:19,542 [INFO   ] [TRADER] Order 83 inserted
2020-03-12 13:48:19,543 [INFO   ] [TRADER] Order 84 inserted
2020-03-12 13:48:19,789 [INFO   ] [TRADER] Order 81 filled (33 / 40)
2020-03-12 13:48:19,790 [INFO   ] [TRADER] Position changed to ETF: -16, FUTURE: 16
2020-03-12 13:48:20,789 [INFO   ] [TRADER] Order 81 filled (34 / 40)
2020-03-12 13:48:20,790 [INFO   ] [TRADER] Position changed to ETF: -15, FUTURE: 15
2020-03-12 13:48:20,790 [INFO   ] [TRADER] Order 81 cancelled
2020-03-12 13:48:20,790 [INFO   ] [TRADER] Position changed to ETF: -9, FUTURE: 9
2020-03-12 13:48:20,792 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:20,792 [INFO   ] [TRADER] Cancelling bid 83
2020-03-12 13:48:20,793 [INFO   ] [TRADER] Cancelling bid 82
2020-03-12 13:48:20,793 [INFO   ] [TRADER] Cancelling bid 84
2020-03-12 13:48:20,796 [INFO   ] [TRADER] Order 83 cancelled
2020-03-12 13:48:20,796 [INFO   ] [TRADER] Order 82 cancelled
2020-03-12 13:48:20,796 [INFO   ] [TRADER] Order 84 cancelled
2020-03-12 13:48:21,042 [INFO   ] [TRADER] Placing quotes (85, 86). Bid: 40 @ $3411, Ask: 37 @ $3412
2020-03-12 13:48:21,043 [INFO   ] [TRADER] Placing quotes (87, 88). Bid: 10 @ $3410, Ask: 9 @ $3413
2020-03-12 13:48:21,045 [INFO   ] [TRADER] Order 85 inserted
2020-03-12 13:48:21,045 [INFO   ] [TRADER] Order 86 inserted
2020-03-12 13:48:21,045 [INFO   ] [TRADER] Order 87 inserted
2020-03-12 13:48:21,045 [INFO   ] [TRADER] Order 88 inserted
2020-03-12 13:48:21,289 [INFO   ] [TRADER] Order 85 filled (7 / 40)
2020-03-12 13:48:21,289 [INFO   ] [TRADER] Position changed to ETF: -2, FUTURE: 2
2020-03-12 13:48:21,542 [INFO   ] [TRADER] Order 86 filled (2 / 37)
2020-03-12 13:48:21,544 [INFO   ] [TRADER] Position changed to ETF: -4, FUTURE: 4
2020-03-12 13:48:21,549 [INFO   ] [TRADER] Order 85 filled (17 / 40)
2020-03-12 13:48:21,549 [INFO   ] [TRADER] Position changed to ETF: 6, FUTURE: -6
2020-03-12 13:48:21,791 [INFO   ] [TRADER] Order 86 filled (3 / 37)
2020-03-12 13:48:21,791 [INFO   ] [TRADER] Position changed to ETF: 5, FUTURE: -5
2020-03-12 13:48:21,792 [INFO   ] [TRADER] Order 86 filled (5 / 37)
2020-03-12 13:48:21,793 [INFO   ] [TRADER] Position changed to ETF: 3, FUTURE: -3
2020-03-12 13:48:22,040 [INFO   ] [TRADER] Order 86 filled (19 / 37)
2020-03-12 13:48:22,040 [INFO   ] [TRADER] Position changed to ETF: -11, FUTURE: 11
2020-03-12 13:48:22,289 [INFO   ] [TRADER] Order 85 filled (23 / 40)
2020-03-12 13:48:22,290 [INFO   ] [TRADER] Position changed to ETF: -5, FUTURE: 5
2020-03-12 13:48:22,290 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:22,290 [INFO   ] [TRADER] Cancelling bid 85
2020-03-12 13:48:22,290 [INFO   ] [TRADER] Cancelling bid 87
2020-03-12 13:48:22,290 [INFO   ] [TRADER] Cancelling bid 86
2020-03-12 13:48:22,290 [INFO   ] [TRADER] Cancelling bid 88
2020-03-12 13:48:22,291 [INFO   ] [TRADER] Order 86 filled (33 / 37)
2020-03-12 13:48:22,291 [INFO   ] [TRADER] Position changed to ETF: -19, FUTURE: 19
2020-03-12 13:48:22,291 [INFO   ] [TRADER] Order 85 cancelled
2020-03-12 13:48:22,291 [INFO   ] [TRADER] Order 87 cancelled
2020-03-12 13:48:22,291 [INFO   ] [TRADER] Order 86 cancelled
2020-03-12 13:48:22,291 [INFO   ] [TRADER] Order 88 cancelled
2020-03-12 13:48:22,541 [INFO   ] [TRADER] Placing quotes (89, 90). Bid: 40 @ $3412, Ask: 36 @ $3413
2020-03-12 13:48:22,541 [INFO   ] [TRADER] Placing quotes (91, 92). Bid: 10 @ $3411, Ask: 9 @ $3414
2020-03-12 13:48:22,542 [INFO   ] [TRADER] Order 89 filled (1 / 40)
2020-03-12 13:48:22,542 [INFO   ] [TRADER] Position changed to ETF: -18, FUTURE: 18
2020-03-12 13:48:22,544 [INFO   ] [TRADER] Order 90 inserted
2020-03-12 13:48:22,545 [INFO   ] [TRADER] Order 91 inserted
2020-03-12 13:48:22,545 [INFO   ] [TRADER] Order 92 inserted
2020-03-12 13:48:23,040 [INFO   ] [TRADER] Order 89 filled (13 / 40)
2020-03-12 13:48:23,041 [INFO   ] [TRADER] Position changed to ETF: -6, FUTURE: 6
2020-03-12 13:48:23,289 [INFO   ] [TRADER] Order 89 filled (20 / 40)
2020-03-12 13:48:23,289 [INFO   ] [TRADER] Position changed to ETF: 1, FUTURE: -1
2020-03-12 13:48:23,539 [INFO   ] [TRADER] Order 89 filled (26 / 40)
2020-03-12 13:48:23,539 [INFO   ] [TRADER] Position changed to ETF: 7, FUTURE: -7
2020-03-12 13:48:23,539 [INFO   ] [TRADER] Order 89 filled (28 / 40)
2020-03-12 13:48:23,539 [INFO   ] [TRADER] Position changed to ETF: 9, FUTURE: -9
2020-03-12 13:48:23,789 [INFO   ] [TRADER] Order 89 cancelled
2020-03-12 13:48:23,790 [INFO   ] [TRADER] Position changed to ETF: 21, FUTURE: -21
2020-03-12 13:48:23,791 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:23,791 [INFO   ] [TRADER] Cancelling bid 91
2020-03-12 13:48:23,791 [INFO   ] [TRADER] Cancelling bid 90
2020-03-12 13:48:23,791 [INFO   ] [TRADER] Cancelling bid 92
2020-03-12 13:48:23,794 [INFO   ] [TRADER] Order 91 cancelled
2020-03-12 13:48:23,795 [INFO   ] [TRADER] Order 90 cancelled
2020-03-12 13:48:23,795 [INFO   ] [TRADER] Order 92 cancelled
2020-03-12 13:48:24,040 [INFO   ] [TRADER] Placing quotes (93, 94). Bid: 36 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:24,041 [INFO   ] [TRADER] Placing quotes (95, 96). Bid: 9 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:24,043 [INFO   ] [TRADER] Order 93 inserted
2020-03-12 13:48:24,043 [INFO   ] [TRADER] Order 94 inserted
2020-03-12 13:48:24,043 [INFO   ] [TRADER] Order 95 inserted
2020-03-12 13:48:24,043 [INFO   ] [TRADER] Order 96 inserted
2020-03-12 13:48:25,291 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:25,291 [INFO   ] [TRADER] Cancelling bid 93
2020-03-12 13:48:25,291 [INFO   ] [TRADER] Cancelling bid 95
2020-03-12 13:48:25,291 [INFO   ] [TRADER] Cancelling bid 94
2020-03-12 13:48:25,291 [INFO   ] [TRADER] Cancelling bid 96
2020-03-12 13:48:25,295 [INFO   ] [TRADER] Order 93 cancelled
2020-03-12 13:48:25,295 [INFO   ] [TRADER] Order 95 cancelled
2020-03-12 13:48:25,295 [INFO   ] [TRADER] Order 94 cancelled
2020-03-12 13:48:25,295 [INFO   ] [TRADER] Order 96 cancelled
2020-03-12 13:48:25,540 [INFO   ] [TRADER] Placing quotes (97, 98). Bid: 36 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:25,540 [INFO   ] [TRADER] Placing quotes (99, 100). Bid: 9 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:25,541 [INFO   ] [TRADER] Order 97 inserted
2020-03-12 13:48:25,541 [INFO   ] [TRADER] Order 98 inserted
2020-03-12 13:48:25,541 [INFO   ] [TRADER] Order 99 inserted
2020-03-12 13:48:25,541 [INFO   ] [TRADER] Order 100 inserted
2020-03-12 13:48:26,541 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:26,541 [INFO   ] [TRADER] Cancelling bid 97
2020-03-12 13:48:26,541 [INFO   ] [TRADER] Cancelling bid 99
2020-03-12 13:48:26,541 [INFO   ] [TRADER] Cancelling bid 98
2020-03-12 13:48:26,542 [INFO   ] [TRADER] Cancelling bid 100
2020-03-12 13:48:26,546 [INFO   ] [TRADER] Order 97 cancelled
2020-03-12 13:48:26,546 [INFO   ] [TRADER] Order 99 cancelled
2020-03-12 13:48:26,546 [INFO   ] [TRADER] Order 98 cancelled
2020-03-12 13:48:26,546 [INFO   ] [TRADER] Order 100 cancelled
2020-03-12 13:48:26,792 [INFO   ] [TRADER] Placing quotes (101, 102). Bid: 36 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:26,792 [INFO   ] [TRADER] Placing quotes (103, 104). Bid: 9 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:26,794 [INFO   ] [TRADER] Order 101 inserted
2020-03-12 13:48:26,795 [INFO   ] [TRADER] Order 102 inserted
2020-03-12 13:48:26,795 [INFO   ] [TRADER] Order 103 inserted
2020-03-12 13:48:26,795 [INFO   ] [TRADER] Order 104 inserted
2020-03-12 13:48:28,040 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:28,040 [INFO   ] [TRADER] Cancelling bid 101
2020-03-12 13:48:28,041 [INFO   ] [TRADER] Cancelling bid 103
2020-03-12 13:48:28,041 [INFO   ] [TRADER] Cancelling bid 102
2020-03-12 13:48:28,041 [INFO   ] [TRADER] Cancelling bid 104
2020-03-12 13:48:28,042 [INFO   ] [TRADER] Order 101 cancelled
2020-03-12 13:48:28,042 [INFO   ] [TRADER] Order 103 cancelled
2020-03-12 13:48:28,042 [INFO   ] [TRADER] Order 102 cancelled
2020-03-12 13:48:28,042 [INFO   ] [TRADER] Order 104 cancelled
2020-03-12 13:48:28,292 [INFO   ] [TRADER] Placing quotes (105, 106). Bid: 36 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:28,292 [INFO   ] [TRADER] Placing quotes (107, 108). Bid: 9 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:28,295 [INFO   ] [TRADER] Order 105 inserted
2020-03-12 13:48:28,296 [INFO   ] [TRADER] Order 106 inserted
2020-03-12 13:48:28,296 [INFO   ] [TRADER] Order 107 inserted
2020-03-12 13:48:28,296 [INFO   ] [TRADER] Order 108 inserted
2020-03-12 13:48:29,540 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:29,540 [INFO   ] [TRADER] Cancelling bid 105
2020-03-12 13:48:29,540 [INFO   ] [TRADER] Cancelling bid 107
2020-03-12 13:48:29,540 [INFO   ] [TRADER] Cancelling bid 106
2020-03-12 13:48:29,541 [INFO   ] [TRADER] Cancelling bid 108
2020-03-12 13:48:29,543 [INFO   ] [TRADER] Order 105 cancelled
2020-03-12 13:48:29,543 [INFO   ] [TRADER] Order 107 cancelled
2020-03-12 13:48:29,543 [INFO   ] [TRADER] Order 106 cancelled
2020-03-12 13:48:29,544 [INFO   ] [TRADER] Order 108 cancelled
2020-03-12 13:48:29,790 [INFO   ] [TRADER] Placing quotes (109, 110). Bid: 36 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:29,790 [INFO   ] [TRADER] Placing quotes (111, 112). Bid: 9 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:29,791 [INFO   ] [TRADER] Order 109 inserted
2020-03-12 13:48:29,791 [INFO   ] [TRADER] Order 110 inserted
2020-03-12 13:48:29,791 [INFO   ] [TRADER] Order 111 inserted
2020-03-12 13:48:29,791 [INFO   ] [TRADER] Order 112 inserted
2020-03-12 13:48:31,042 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:31,042 [INFO   ] [TRADER] Cancelling bid 109
2020-03-12 13:48:31,042 [INFO   ] [TRADER] Cancelling bid 111
2020-03-12 13:48:31,042 [INFO   ] [TRADER] Cancelling bid 110
2020-03-12 13:48:31,042 [INFO   ] [TRADER] Cancelling bid 112
2020-03-12 13:48:31,045 [INFO   ] [TRADER] Order 109 cancelled
2020-03-12 13:48:31,046 [INFO   ] [TRADER] Order 111 cancelled
2020-03-12 13:48:31,046 [INFO   ] [TRADER] Order 110 cancelled
2020-03-12 13:48:31,046 [INFO   ] [TRADER] Order 112 cancelled
2020-03-12 13:48:31,290 [INFO   ] [TRADER] Placing quotes (113, 114). Bid: 36 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:31,290 [INFO   ] [TRADER] Placing quotes (115, 116). Bid: 9 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:31,292 [INFO   ] [TRADER] Order 113 inserted
2020-03-12 13:48:31,293 [INFO   ] [TRADER] Order 114 inserted
2020-03-12 13:48:31,293 [INFO   ] [TRADER] Order 115 inserted
2020-03-12 13:48:31,293 [INFO   ] [TRADER] Order 116 inserted
2020-03-12 13:48:32,039 [INFO   ] [TRADER] Order 113 filled (3 / 36)
2020-03-12 13:48:32,039 [INFO   ] [TRADER] Position changed to ETF: 24, FUTURE: -24
2020-03-12 13:48:32,039 [INFO   ] [TRADER] Order 113 filled (17 / 36)
2020-03-12 13:48:32,039 [INFO   ] [TRADER] Position changed to ETF: 38, FUTURE: -38
2020-03-12 13:48:32,289 [INFO   ] [TRADER] Order 113 filled (33 / 36)
2020-03-12 13:48:32,289 [INFO   ] [TRADER] Position changed to ETF: 54, FUTURE: -54
2020-03-12 13:48:32,539 [INFO   ] [TRADER] Order 114 filled (2 / 40)
2020-03-12 13:48:32,539 [INFO   ] [TRADER] Position changed to ETF: 52, FUTURE: -52
2020-03-12 13:48:32,539 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:32,539 [INFO   ] [TRADER] Cancelling bid 113
2020-03-12 13:48:32,539 [INFO   ] [TRADER] Cancelling bid 115
2020-03-12 13:48:32,539 [INFO   ] [TRADER] Cancelling bid 114
2020-03-12 13:48:32,539 [INFO   ] [TRADER] Cancelling bid 116
2020-03-12 13:48:32,540 [INFO   ] [TRADER] Order 113 cancelled
2020-03-12 13:48:32,540 [INFO   ] [TRADER] Order 115 cancelled
2020-03-12 13:48:32,540 [INFO   ] [TRADER] Order 114 cancelled
2020-03-12 13:48:32,540 [INFO   ] [TRADER] Order 116 cancelled
2020-03-12 13:48:32,790 [INFO   ] [TRADER] Placing quotes (117, 118). Bid: 26 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:32,790 [INFO   ] [TRADER] Placing quotes (119, 120). Bid: 6 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:32,791 [INFO   ] [TRADER] Order 117 inserted
2020-03-12 13:48:32,791 [INFO   ] [TRADER] Order 118 inserted
2020-03-12 13:48:32,791 [INFO   ] [TRADER] Order 119 inserted
2020-03-12 13:48:32,791 [INFO   ] [TRADER] Order 120 inserted
2020-03-12 13:48:33,539 [INFO   ] [TRADER] Order 118 filled (9 / 40)
2020-03-12 13:48:33,540 [INFO   ] [TRADER] Position changed to ETF: 43, FUTURE: -43
2020-03-12 13:48:33,790 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:33,790 [INFO   ] [TRADER] Cancelling bid 117
2020-03-12 13:48:33,791 [INFO   ] [TRADER] Cancelling bid 119
2020-03-12 13:48:33,791 [INFO   ] [TRADER] Cancelling bid 118
2020-03-12 13:48:33,791 [INFO   ] [TRADER] Cancelling bid 120
2020-03-12 13:48:33,792 [INFO   ] [TRADER] Order 117 cancelled
2020-03-12 13:48:33,792 [INFO   ] [TRADER] Order 119 cancelled
2020-03-12 13:48:33,792 [INFO   ] [TRADER] Order 118 cancelled
2020-03-12 13:48:33,792 [INFO   ] [TRADER] Order 120 cancelled
2020-03-12 13:48:34,040 [INFO   ] [TRADER] Placing quotes (121, 122). Bid: 32 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:34,040 [INFO   ] [TRADER] Placing quotes (123, 124). Bid: 8 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:34,041 [INFO   ] [TRADER] Order 121 inserted
2020-03-12 13:48:34,042 [INFO   ] [TRADER] Order 122 inserted
2020-03-12 13:48:34,042 [INFO   ] [TRADER] Order 123 inserted
2020-03-12 13:48:34,042 [INFO   ] [TRADER] Order 124 inserted
2020-03-12 13:48:35,041 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:35,042 [INFO   ] [TRADER] Cancelling bid 121
2020-03-12 13:48:35,042 [INFO   ] [TRADER] Cancelling bid 123
2020-03-12 13:48:35,042 [INFO   ] [TRADER] Cancelling bid 122
2020-03-12 13:48:35,042 [INFO   ] [TRADER] Cancelling bid 124
2020-03-12 13:48:35,043 [INFO   ] [TRADER] Order 121 cancelled
2020-03-12 13:48:35,043 [INFO   ] [TRADER] Order 123 cancelled
2020-03-12 13:48:35,043 [INFO   ] [TRADER] Order 122 cancelled
2020-03-12 13:48:35,043 [INFO   ] [TRADER] Order 124 cancelled
2020-03-12 13:48:35,290 [INFO   ] [TRADER] Placing quotes (125, 126). Bid: 32 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:35,290 [INFO   ] [TRADER] Placing quotes (127, 128). Bid: 8 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:35,292 [INFO   ] [TRADER] Order 125 inserted
2020-03-12 13:48:35,292 [INFO   ] [TRADER] Order 126 inserted
2020-03-12 13:48:35,292 [INFO   ] [TRADER] Order 127 inserted
2020-03-12 13:48:35,292 [INFO   ] [TRADER] Order 128 inserted
2020-03-12 13:48:35,540 [INFO   ] [TRADER] Order 126 filled (1 / 40)
2020-03-12 13:48:35,540 [INFO   ] [TRADER] Position changed to ETF: 42, FUTURE: -42
2020-03-12 13:48:36,039 [INFO   ] [TRADER] Order 126 filled (11 / 40)
2020-03-12 13:48:36,039 [INFO   ] [TRADER] Position changed to ETF: 32, FUTURE: -32
2020-03-12 13:48:36,540 [INFO   ] [TRADER] Order 126 filled (15 / 40)
2020-03-12 13:48:36,541 [INFO   ] [TRADER] Position changed to ETF: 28, FUTURE: -28
2020-03-12 13:48:36,541 [INFO   ] [TRADER] Order 126 filled (26 / 40)
2020-03-12 13:48:36,541 [INFO   ] [TRADER] Position changed to ETF: 17, FUTURE: -17
2020-03-12 13:48:36,542 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:36,543 [INFO   ] [TRADER] Cancelling bid 125
2020-03-12 13:48:36,543 [INFO   ] [TRADER] Cancelling bid 127
2020-03-12 13:48:36,543 [INFO   ] [TRADER] Cancelling bid 126
2020-03-12 13:48:36,543 [INFO   ] [TRADER] Cancelling bid 128
2020-03-12 13:48:36,544 [INFO   ] [TRADER] Order 125 cancelled
2020-03-12 13:48:36,544 [INFO   ] [TRADER] Order 127 cancelled
2020-03-12 13:48:36,544 [INFO   ] [TRADER] Order 126 cancelled
2020-03-12 13:48:36,544 [INFO   ] [TRADER] Order 128 cancelled
2020-03-12 13:48:36,789 [INFO   ] [TRADER] Placing quotes (129, 130). Bid: 36 @ $3412, Ask: 40 @ $3413
2020-03-12 13:48:36,789 [INFO   ] [TRADER] Placing quotes (131, 132). Bid: 9 @ $3411, Ask: 10 @ $3414
2020-03-12 13:48:36,790 [INFO   ] [TRADER] Order 129 inserted
2020-03-12 13:48:36,791 [INFO   ] [TRADER] Order 130 inserted
2020-03-12 13:48:36,791 [INFO   ] [TRADER] Order 131 inserted
2020-03-12 13:48:36,791 [INFO   ] [TRADER] Order 132 inserted
2020-03-12 13:48:37,539 [INFO   ] [TRADER] Order 130 filled (6 / 40)
2020-03-12 13:48:37,539 [INFO   ] [TRADER] Position changed to ETF: 11, FUTURE: -11
2020-03-12 13:48:37,541 [INFO   ] [TRADER] Order 129 filled (32 / 36)
2020-03-12 13:48:37,542 [INFO   ] [TRADER] Position changed to ETF: 43, FUTURE: -43
2020-03-12 13:48:37,789 [INFO   ] [TRADER] Order 130 filled (10 / 40)
2020-03-12 13:48:37,789 [INFO   ] [TRADER] Position changed to ETF: 39, FUTURE: -39
2020-03-12 13:48:37,790 [INFO   ] [TRADER] Order 130 filled (17 / 40)
2020-03-12 13:48:37,790 [INFO   ] [TRADER] Position changed to ETF: 32, FUTURE: -32
2020-03-12 13:48:37,791 [INFO   ] [TRADER] Timeout
2020-03-12 13:48:37,791 [INFO   ] [TRADER] Cancelling bid 129
2020-03-12 13:48:37,792 [INFO   ] [TRADER] Cancelling bid 131
2020-03-12 13:48:37,792 [INFO   ] [TRADER] Cancelling bid 130
